IdCliente;Edad;Rango estareo;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Credito Hipotecario;Tiene Credito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
40418;47;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;123000;No;Si;Celular;0;No
40419;38;30 a 45;Trabajador Dependiente;Casado;Enseñanza Media;Si;-597000;No;No;Celular;0;No
40420;46;45 a 54;Trabajador Dependiente;Casado;Universitario;No;707000;No;No;Celular;0;No
40421;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;187000;Si;Si;Celular;0;No
40422;46;45 a 54;Gerente;Casado;Universitario;No;1022000;Si;No;Celular;0;No
40423;41;30 a 45;Empresario;Casado;Universitario;No;0;Si;No;Celular;0;No
40424;46;45 a 54;Técnico;Soltero;Técnico Profesional;No;428000;Si;No;Celular;0;No
40425;48;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;223000;No;No;Celular;0;No
40426;42;30 a 45;Trabajador Dependiente;Casado;Universitario;No;658000;Si;No;Celular;0;No
40427;33;30 a 45;Trabajador Dependiente;Casado;Técnico Profesional;No;-62000;Si;Si;Celular;0;No
40428;45;45 a 54;Trabajador Dependiente;Casado;Universitario;No;787000;Si;No;Celular;0;No
40429;45;45 a 54;Gerente;Soltero;Universitario;No;2389000;No;No;Celular;0;No
40430;43;30 a 45;Gerente;Soltero;Universitario;No;1739000;Si;No;Celular;0;No
40431;46;45 a 54;Gerente;Soltero;Universitario;No;572000;No;No;Celular;0;Si
40432;47;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;1779000;No;No;Celular;0;Si
40433;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;205000;No;No;Celular;0;No
40434;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;261000;No;No;Celular;19;No
40435;44;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;5763000;No;Si;Celular;2;No
40436;43;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;488000;Si;No;Celular;0;No
40437;44;30 a 45;Trabajador Independiente;Soltero;Universitario;No;7752000;No;No;Celular;0;No
40438;48;45 a 54;Gerente;Soltero;Universitario;No;637000;Si;No;Celular;1;Si
40439;46;45 a 54;Obrero;Casado;Enseñanza Básica;No;5000;No;No;Celular;0;No
40440;47;45 a 54;Obrero;Casado;Enseñanza Media;No;15000;No;No;Celular;0;No
40441;44;30 a 45;Gerente;Soltero;Universitario;No;3846000;No;No;Celular;0;Si
40442;46;45 a 54;Técnico;Casado;Técnico Profesional;No;23000;Si;No;Celular;2;No
40443;45;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;1165000;No;No;Celular;0;Si
40444;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;399000;No;No;Celular;0;No
40445;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;180000;No;No;Celular;0;No
40446;41;30 a 45;Trabajador Independiente;Soltero;Universitario;No;270000;Si;No;Celular;4;No
40447;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;14000;No;No;Celular;2;No
40448;44;30 a 45;Trabajador Dependiente;Soltero;Enseñanza Media;No;102000;No;No;Celular;4;No
40449;48;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;187000;Si;No;Celular;2;No
40450;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;514000;No;No;Celular;0;No
40451;47;45 a 54;Trabajador Dependiente;Casado;Universitario;No;1599000;Si;No;Celular;3;No
40452;46;45 a 54;Técnico;Casado;Técnico Profesional;No;95000;No;Si;Celular;0;No
40453;43;30 a 45;Gerente;Soltero;Técnico Profesional;No;560000;No;No;Celular;1;Si
40454;44;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;1992000;No;No;Celular;0;No
40455;43;30 a 45;Técnico;Soltero;Técnico Profesional;No;218000;Si;No;Celular;0;No
40456;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;10596000;Si;No;Celular;0;No
40457;48;45 a 54;Gerente;Soltero;Universitario;No;502000;No;No;Celular;3;No
40458;44;30 a 45;Gerente;Soltero;Universitario;No;2955000;No;No;Celular;0;Si
40459;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;3528000;No;No;Celular;1;No
40460;45;45 a 54;Trabajador Dependiente;Soltero;Técnico Profesional;No;2929000;No;No;Celular;4;Si
40461;42;30 a 45;Trabajador Dependiente;Soltero;Enseñanza Básica;No;19000;No;No;Celular;4;No
40462;46;45 a 54;Gerente;Soltero;Universitario;No;1445000;No;No;Celular;2;Si
40463;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;455000;No;No;Fono Particular;0;Si
40464;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;1070000;Si;No;Emailing;1;Si
40465;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;-27000;No;No;Celular;0;No
40466;47;45 a 54;Trabajador Dependiente;Soltero;Enseñanza Básica;No;1374000;No;No;Celular;7;Si
40467;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;865000;No;No;Celular;1;No
40468;46;45 a 54;Trabajador Independiente;Soltero;Universitario;No;3290000;No;No;Celular;3;Si
40469;44;30 a 45;Gerente;Casado;Universitario;No;8103000;No;No;Celular;0;Si
40470;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;455000;No;No;Fono Particular;1;Si
40471;48;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;70000;No;No;Celular;0;No
40472;48;45 a 54;Técnico;Divorciado;Técnico Profesional;No;124000;No;No;Emailing;0;No
40473;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;459000;No;No;Emailing;0;No
40474;45;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;814000;No;No;Emailing;0;No
40475;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;3310000;No;No;Celular;2;No
40476;47;45 a 54;Trabajador Dependiente;Casado;Universitario;No;1599000;Si;No;Celular;1;No
40477;43;30 a 45;Gerente;Soltero;Universitario;No;4331000;No;No;Celular;0;No
40478;46;45 a 54;Gerente;Soltero;Universitario;No;4694000;No;No;Celular;0;No
40479;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;858000;Si;No;Celular;1;No
40480;42;30 a 45;Gerente;Soltero;Universitario;No;1675000;No;No;Celular;0;No
40481;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;2800000;No;No;Celular;0;No
40482;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;1891000;No;No;Celular;0;No
40483;44;30 a 45;Gerente;Casado;Universitario;No;5547000;No;No;Celular;0;No
40484;45;45 a 54;Obrero;Casado;Enseñanza Media;No;76000;Si;No;Celular;0;No
40485;44;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;2424000;No;No;Celular;0;No
40486;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;269000;No;No;Fono Particular;0;No
40487;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;0;Si;No;Celular;0;No
40488;44;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;309000;Si;No;Celular;0;No
40489;43;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;18254000;No;No;Celular;0;No
40490;49;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;161000;Si;Si;Celular;0;No
40491;46;45 a 54;Trabajador Dependiente;Casado;Universitario;No;1697000;Si;No;Celular;0;No
40492;41;30 a 45;Obrero;Soltero;Enseñanza Media;No;9000;Si;No;Celular;0;No
40493;41;30 a 45;Obrero;Casado;Enseñanza Media;No;0;Si;No;Celular;0;No
40494;45;45 a 54;Trabajador Dependiente;Soltero;Enseñanza Media;No;31000;Si;No;Celular;3;No
40495;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;340000;Si;No;Celular;0;No
40496;43;30 a 45;Técnico;Soltero;Técnico Profesional;No;452000;Si;No;Celular;0;No
40497;47;45 a 54;Trabajador Dependiente;Casado;Universitario;No;195000;Si;No;Celular;0;No
40498;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;558000;Si;No;Celular;0;No
40499;42;30 a 45;Trabajador Dependiente;Casado;Universitario;No;415000;Si;No;Celular;0;No
40500;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;910000;Si;No;Celular;0;No
40501;43;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;3872000;Si;No;Celular;0;No
40502;42;30 a 45;Obrero;Casado;Enseñanza Media;No;37000;Si;No;Celular;1;No
40503;46;45 a 54;Gerente;Soltero;Universitario;No;572000;Si;No;Fono Particular;1;No
40504;43;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;200000;Si;No;Celular;1;No
40505;41;30 a 45;Técnico;Divorciado;Técnico Profesional;No;477000;Si;Si;Celular;1;No
40506;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;228000;Si;No;Celular;9;No
40507;42;30 a 45;Gerente;Casado;Universitario;No;13186000;Si;No;Celular;2;No
40508;34;30 a 45;Trabajador Dependiente;Soltero;Técnico Profesional;No;-70000;Si;Si;Celular;1;No
40509;48;45 a 54;Obrero;Casado;Enseñanza Básica;No;7000;Si;No;Celular;0;No
40510;41;30 a 45;Empresario;Soltero;Universitario;No;135000;Si;No;Celular;1;No
40511;43;30 a 45;Trabajador Dependiente;Casado;Universitario;No;20000;Si;No;Celular;0;No
40512;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;307000;Si;No;Celular;0;No
40513;43;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;92000;No;No;Celular;5;No
40514;45;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;265000;No;No;Celular;0;No
40515;43;30 a 45;Gerente;Soltero;Universitario;No;722000;Si;No;Fono Particular;0;No
40516;48;45 a 54;Obrero;Casado;Enseñanza Básica;No;79000;Si;No;Celular;2;No
40517;43;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;497000;Si;No;Celular;6;Si
40518;48;45 a 54;Obrero;Casado;Enseñanza Media;No;97000;Si;No;Celular;0;No
40519;42;30 a 45;Gerente;Casado;Universitario;No;1387000;Si;No;Celular;0;Si
40520;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;1472000;No;No;Celular;0;No
40521;45;45 a 54;Trabajador Dependiente;Casado;Universitario;No;238000;No;No;Celular;1;No
40522;47;45 a 54;Técnico;Soltero;Técnico Profesional;No;6000;No;No;Celular;0;No
40523;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;594000;No;No;Celular;0;No
40524;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;590000;No;No;Celular;0;Si
40525;46;45 a 54;Gerente;Soltero;Universitario;No;428000;No;No;Celular;0;Si
40526;41;30 a 45;Gerente;Soltero;Universitario;No;7578000;No;No;Celular;0;No
40527;45;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;265000;Si;No;Celular;0;No
40528;45;45 a 54;Trabajador Dependiente;Casado;Universitario;No;3748000;No;No;Celular;0;No
40529;42;30 a 45;Gerente;Soltero;Universitario;No;559000;No;No;Fono Particular;0;No
40530;42;30 a 45;Trabajador Independiente;Casado;Universitario;No;2305000;No;No;Celular;0;No
40531;41;30 a 45;Gerente;Soltero;Universitario;No;2907000;Si;No;Celular;0;No
40532;44;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;795000;No;No;Celular;0;No
40533;47;45 a 54;Gerente;Soltero;Universitario;No;15459000;No;No;Celular;7;No
40534;42;30 a 45;Trabajador Dependiente;Casado;Universitario;No;1135000;Si;No;Celular;1;No
40535;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;923000;No;No;Celular;0;No
40536;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;0;Si;No;Celular;3;No
40537;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;160000;No;No;Celular;0;No
40538;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;176000;No;No;Celular;0;No
40539;43;30 a 45;Técnico;Soltero;Técnico Profesional;No;362000;No;No;Celular;0;No
40540;42;30 a 45;Técnico;Soltero;Técnico Profesional;No;28000;No;No;Celular;0;No
40541;48;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;673000;Si;No;Celular;0;Si
40542;41;30 a 45;Obrero;Soltero;Enseñanza Media;No;0;No;No;Celular;0;No
40543;43;30 a 45;Obrero;Divorciado;Enseñanza Básica;No;2000;Si;No;Celular;0;No
40544;47;45 a 54;Técnico;Soltero;Técnico Profesional;No;195000;Si;Si;Celular;0;No
40545;45;45 a 54;Trabajador Dependiente;Soltero;Enseñanza Media;No;103000;No;No;Celular;0;No
40546;44;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;291000;No;No;Celular;0;No
40547;47;45 a 54;Gerente;Soltero;Universitario;No;15459000;No;No;Celular;0;Si
40548;42;30 a 45;Trabajador Independiente;Soltero;Universitario;No;8749000;No;No;Fono Particular;0;No
40549;45;45 a 54;Gerente;Soltero;Universitario;No;5359000;No;No;Celular;0;Si
40550;42;30 a 45;Trabajador Dependiente;Casado;Universitario;No;1135000;Si;No;Celular;0;Si
40551;42;30 a 45;Técnico;Soltero;Técnico Profesional;No;316000;Si;No;Celular;0;No
40552;43;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;92000;No;No;Celular;0;No
40553;43;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;596000;Si;No;Celular;6;No
40554;42;30 a 45;Gerente;Divorciado;Universitario;No;559000;Si;No;Celular;0;No
40555;47;45 a 54;Gerente;Soltero;Universitario;No;1275000;Si;Si;Celular;0;No
40556;45;45 a 54;Trabajador Dependiente;Casado;Universitario;No;238000;No;No;Celular;0;No
40557;44;30 a 45;Trabajador Dependiente;Soltero;Enseñanza Media;No;48000;No;No;Celular;0;No
40558;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;1502000;No;No;Celular;0;No
40559;46;45 a 54;Gerente;Soltero;Universitario;No;572000;Si;No;Fono Particular;0;Si
40560;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;1074000;No;No;Celular;0;No
40561;48;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;268000;No;No;Celular;0;No
40562;47;45 a 54;Trabajador Dependiente;Casado;Universitario;No;2121000;No;No;Celular;2;No
40563;42;30 a 45;Trabajador Dependiente;Casado;Universitario;No;10045000;Si;No;Celular;4;No
40564;44;30 a 45;Técnico;Soltero;Técnico Profesional;No;525000;Si;No;Celular;0;No
40565;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;300000;Si;No;Celular;0;No
40566;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;828000;Si;No;Celular;3;No
40567;47;45 a 54;Trabajador Dependiente;Casado;Universitario;No;933000;Si;No;Celular;0;No
40568;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;770000;Si;No;Celular;0;No
40569;48;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;3508000;Si;No;Celular;0;No
40570;46;45 a 54;Trabajador Dependiente;Casado;Universitario;No;266000;Si;No;Celular;0;No
40571;42;30 a 45;Técnico;Soltero;Técnico Profesional;No;370000;Si;No;Celular;5;No
40572;48;45 a 54;Empresario;Soltero;Universitario;No;430000;No;Si;Celular;0;No
40573;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;914000;Si;No;Celular;0;No
40574;49;45 a 54;Trabajador Dependiente;Casado;Universitario;No;314000;Si;No;Celular;0;No
40575;42;30 a 45;Obrero;Casado;Enseñanza Básica;No;163000;Si;Si;Celular;0;No
40576;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;2768000;Si;No;Celular;4;No
40577;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;246000;Si;No;Celular;1;No
40578;48;45 a 54;Gerente;Casado;Universitario;No;1258000;Si;No;Celular;0;No
40579;43;30 a 45;Trabajador Dependiente;Divorciado;Enseñanza Media;No;2000;No;Si;Celular;0;No
40580;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;1296000;Si;Si;Celular;1;No
40581;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;251000;No;No;Celular;0;No
40582;42;30 a 45;Trabajador Dependiente;Soltero;Enseñanza Básica;No;550000;No;No;Celular;0;Si
40583;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;323000;No;No;Celular;0;No
40584;48;45 a 54;Empresario;Soltero;Técnico Profesional;No;97000;Si;No;Celular;0;No
40585;42;30 a 45;Trabajador Independiente;Soltero;Universitario;No;415000;No;No;Celular;0;No
40586;45;45 a 54;Trabajador Dependiente;Soltero;Técnico Profesional;No;67000;No;No;Celular;0;No
40587;42;30 a 45;Trabajador Dependiente;Soltero;Enseñanza Básica;No;1027000;No;No;Celular;0;No
40588;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;376000;No;Si;Fono Particular;4;No
40589;43;30 a 45;Trabajador Dependiente;Casado;Universitario;No;317000;No;No;Celular;0;No
40590;41;30 a 45;Trabajador Dependiente;Casado;Universitario;No;54000;No;No;Celular;0;No
40591;41;30 a 45;Trabajador Independiente;Soltero;Enseñanza Media;No;0;No;No;Celular;0;No
40592;41;30 a 45;Técnico;Soltero;Técnico Profesional;No;0;No;No;Celular;0;No
40593;46;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;482000;No;No;Celular;0;No
40594;41;30 a 45;Gerente;Soltero;Universitario;No;1170000;No;No;Celular;0;Si
40595;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;313000;Si;No;Celular;3;No
40596;48;45 a 54;Obrero;Divorciado;Enseñanza Media;No;34000;Si;No;Celular;0;No
40597;48;45 a 54;Gerente;Soltero;Universitario;No;11968000;Si;No;Celular;0;No
40598;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;3331000;Si;No;Celular;2;No
40599;41;30 a 45;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;Si;Celular;0;No
40600;42;30 a 45;Trabajador Dependiente;Casado;Universitario;No;3007000;Si;No;Celular;0;No
40601;46;45 a 54;Trabajador Dependiente;Casado;Enseñanza Básica;No;131000;Si;No;Celular;0;No
40602;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;457000;Si;No;Celular;1;No
40603;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;3466000;No;No;Celular;0;Si
40604;47;45 a 54;Trabajador Independiente;Casado;Enseñanza Media;No;123000;No;Si;Celular;1;No
40605;43;30 a 45;Obrero;Soltero;Enseñanza Media;No;2000;Si;Si;Celular;0;No
40606;46;45 a 54;Gerente;Casado;Universitario;No;482000;No;No;Celular;0;No
40607;49;45 a 54;Trabajador Dependiente;Casado;Universitario;No;368000;Si;No;Celular;0;No
40608;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;2269000;Si;No;Celular;1;No
40609;43;30 a 45;Trabajador Dependiente;Casado;Universitario;No;2378000;Si;Si;Celular;6;No
40610;48;45 a 54;Gerente;Casado;Universitario;No;1366000;Si;No;Celular;3;No
40611;46;45 a 54;Gerente;Soltero;Universitario;No;536000;No;No;Celular;0;No
40612;44;30 a 45;Trabajador Dependiente;Divorciado;Universitario;No;291000;Si;No;Celular;0;No
40613;46;45 a 54;Técnico;Soltero;Técnico Profesional;No;32000;Si;Si;Celular;0;No
40614;45;45 a 54;Gerente;Soltero;Universitario;No;697000;No;No;Celular;1;Si
40615;44;30 a 45;Trabajador Independiente;Casado;Universitario;No;246000;No;No;Celular;0;No
40616;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;224000;Si;No;Celular;3;No
40617;49;45 a 54;Gerente;Casado;Universitario;No;4328000;No;No;Celular;0;No
40618;42;30 a 45;Gerente;Casado;Universitario;No;1441000;Si;No;Celular;2;No
40619;47;45 a 54;Trabajador Dependiente;Soltero;Enseñanza Media;No;78000;No;No;Celular;0;No
40620;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;7707000;Si;No;Celular;2;Si
40621;45;45 a 54;Trabajador Dependiente;Casado;Universitario;No;2326000;No;No;Celular;0;Si
40622;42;30 a 45;Trabajador Dependiente;Casado;Universitario;No;676000;No;No;Celular;4;No
40623;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;873000;No;No;Celular;0;No
40624;48;45 a 54;Trabajador Dependiente;Casado;Universitario;No;250000;Si;No;Celular;1;No
40625;44;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;345000;No;No;Celular;0;No
40626;41;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;261000;No;No;Celular;0;No
40627;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;201000;Si;No;Celular;0;No
40628;45;45 a 54;Gerente;Casado;Universitario;No;805000;No;No;Celular;0;No
40629;42;30 a 45;Gerente;Casado;Universitario;No;451000;No;No;Celular;0;No
40630;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;8000;No;No;Celular;0;No
40631;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;415000;No;Si;Celular;0;No
40632;48;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;187000;No;No;Celular;0;No
40633;49;45 a 54;Trabajador Independiente;Soltero;Universitario;No;1457000;Si;No;Celular;1;No
40634;42;30 a 45;Trabajador Dependiente;Soltero;Universitario;No;1729000;Si;No;Celular;0;No
40635;34;30 a 45;Técnico;Casado;Técnico Profesional;Si;-547000;Si;Si;Celular;0;No
40636;44;30 a 45;Trabajador Dependiente;Casado;Universitario;No;4557000;No;No;Celular;0;No
40637;42;30 a 45;Trabajador Dependiente;Casado;Enseñanza Media;No;19000;No;No;Celular;0;No
40638;46;45 a 54;Técnico;Casado;Técnico Profesional;No;23000;Si;No;Celular;0;No
40639;41;30 a 45;Gerente;Soltero;Universitario;No;1377000;No;No;Celular;0;Si
40640;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;314000;Si;No;Celular;2;No
40641;49;45 a 54;Trabajador Dependiente;Casado;Universitario;No;332000;No;No;Celular;0;No
40642;45;45 a 54;Gerente;Soltero;Universitario;No;2344000;Si;No;Celular;0;No
40643;49;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;1448000;No;No;Celular;7;No
40644;42;30 a 45;Gerente;Soltero;Universitario;No;1351000;No;No;Celular;1;No
40645;46;45 a 54;Trabajador Independiente;Soltero;Universitario;No;3290000;No;No;Celular;2;Si
